
=== Confidence Scores for ADASYN ===
Sample 1271: Avg Confidence = 2.7008
Sample 1272: Avg Confidence = 1.9513
Sample 1273: Avg Confidence = 1.4028
Sample 1274: Avg Confidence = 4.0802
Sample 1275: Avg Confidence = 2.6354
Sample 1276: Avg Confidence = 1.7421
Sample 1277: Avg Confidence = 2.7540
Sample 1278: Avg Confidence = 2.9480
Sample 1279: Avg Confidence = 2.3067
Sample 1280: Avg Confidence = 2.2629
Sample 1281: Avg Confidence = 3.4568
Sample 1282: Avg Confidence = 3.3668
Sample 1283: Avg Confidence = 2.8775
Sample 1284: Avg Confidence = 2.3089
Sample 1285: Avg Confidence = 3.0275
Sample 1286: Avg Confidence = 2.0211
Sample 1287: Avg Confidence = 2.6466
Sample 1288: Avg Confidence = 2.1300
Sample 1289: Avg Confidence = 3.1204
Sample 1290: Avg Confidence = 1.8170
Sample 1291: Avg Confidence = 2.8340
Sample 1292: Avg Confidence = 3.7543
Sample 1293: Avg Confidence = 1.0416
Sample 1294: Avg Confidence = 2.1334
Sample 1295: Avg Confidence = 3.6166
Sample 1296: Avg Confidence = 3.3911
Sample 1297: Avg Confidence = 2.9930
Sample 1298: Avg Confidence = 2.7784
Sample 1299: Avg Confidence = 3.9544
Sample 1300: Avg Confidence = 3.1934
Sample 1301: Avg Confidence = 2.5959
Sample 1302: Avg Confidence = 3.9245
Sample 1303: Avg Confidence = 1.2876
Sample 1304: Avg Confidence = 2.4572
Sample 1305: Avg Confidence = 4.2091
Sample 1306: Avg Confidence = 2.4458
Sample 1307: Avg Confidence = 2.2897
Sample 1308: Avg Confidence = 3.9426
Sample 1309: Avg Confidence = 3.9547
Sample 1310: Avg Confidence = 5.2875
Sample 1311: Avg Confidence = 3.9793
Sample 1312: Avg Confidence = 5.0998
Sample 1313: Avg Confidence = 2.3352
Sample 1314: Avg Confidence = 2.3462
Sample 1315: Avg Confidence = 1.4787
Sample 1316: Avg Confidence = 3.1758
Sample 1317: Avg Confidence = 3.0476
Sample 1318: Avg Confidence = 1.6427
Sample 1319: Avg Confidence = 3.1575
Sample 1320: Avg Confidence = 2.2020
Sample 1321: Avg Confidence = 3.5518
Sample 1322: Avg Confidence = 2.0620
Sample 1323: Avg Confidence = 3.4041
Sample 1324: Avg Confidence = 2.7390
Sample 1325: Avg Confidence = 3.9095
Sample 1326: Avg Confidence = 2.5724
Sample 1327: Avg Confidence = 2.9687
Sample 1328: Avg Confidence = 3.6666
Sample 1329: Avg Confidence = 1.1699
Sample 1330: Avg Confidence = 3.0867
Sample 1331: Avg Confidence = 4.0454
Sample 1332: Avg Confidence = 2.9631
Sample 1333: Avg Confidence = 2.6275
Sample 1334: Avg Confidence = 2.4350
Sample 1335: Avg Confidence = 2.4996
Sample 1336: Avg Confidence = 2.9925
Sample 1337: Avg Confidence = 3.3913
Sample 1338: Avg Confidence = 4.1605
Sample 1339: Avg Confidence = 1.4215
Sample 1340: Avg Confidence = 5.2511
Sample 1341: Avg Confidence = 0.7687
Sample 1342: Avg Confidence = 2.7838
Sample 1343: Avg Confidence = 2.8661
Sample 1344: Avg Confidence = 2.6411
Sample 1345: Avg Confidence = 1.7047
Sample 1346: Avg Confidence = 2.2719
Sample 1347: Avg Confidence = 1.6623
Sample 1348: Avg Confidence = 3.1547
Sample 1349: Avg Confidence = 3.1486
Sample 1350: Avg Confidence = 2.5328
Sample 1351: Avg Confidence = 2.9440
Sample 1352: Avg Confidence = 2.0430
Sample 1353: Avg Confidence = 1.6782
Sample 1354: Avg Confidence = 3.4508
Sample 1355: Avg Confidence = 2.4764
Sample 1356: Avg Confidence = 1.9056
Sample 1357: Avg Confidence = 2.9161
Sample 1358: Avg Confidence = 2.8023
Sample 1359: Avg Confidence = 3.5799
Sample 1360: Avg Confidence = 2.3189
Sample 1361: Avg Confidence = 3.4007
Sample 1362: Avg Confidence = 1.6258
Sample 1363: Avg Confidence = 2.7160
Sample 1364: Avg Confidence = 3.5056
Sample 1365: Avg Confidence = 3.2416
Sample 1366: Avg Confidence = 3.6131
Sample 1367: Avg Confidence = 2.9030
Sample 1368: Avg Confidence = 2.6842
Sample 1369: Avg Confidence = 2.1561
Sample 1370: Avg Confidence = 3.4194
Sample 1371: Avg Confidence = 3.0127
Sample 1372: Avg Confidence = 2.5623
Sample 1373: Avg Confidence = 2.8093
Sample 1374: Avg Confidence = 1.5144
Sample 1375: Avg Confidence = 3.4890
Sample 1376: Avg Confidence = 3.3058
Sample 1377: Avg Confidence = 1.6688
Sample 1378: Avg Confidence = 5.7859
Sample 1379: Avg Confidence = 2.2248
Sample 1380: Avg Confidence = 3.6774
Sample 1381: Avg Confidence = 2.1624
Sample 1382: Avg Confidence = 1.0332
Sample 1383: Avg Confidence = 3.0246
Sample 1384: Avg Confidence = 1.9133
Sample 1385: Avg Confidence = 4.3142
Sample 1386: Avg Confidence = 1.9792
Sample 1387: Avg Confidence = 3.5983
Sample 1388: Avg Confidence = 3.2417
Sample 1389: Avg Confidence = 0.9847
Sample 1390: Avg Confidence = 1.8313
Sample 1391: Avg Confidence = 3.4260
Sample 1392: Avg Confidence = 4.5107
Sample 1393: Avg Confidence = 3.7625
Sample 1394: Avg Confidence = 2.6237
Sample 1395: Avg Confidence = 2.5212
Sample 1396: Avg Confidence = 2.8899
Sample 1397: Avg Confidence = 4.7861
Sample 1398: Avg Confidence = 2.2789
Sample 1399: Avg Confidence = 1.8343
Sample 1400: Avg Confidence = 1.8288
Sample 1401: Avg Confidence = 1.5801
Sample 1402: Avg Confidence = 1.4194
Sample 1403: Avg Confidence = 3.0472
Sample 1404: Avg Confidence = 1.5087
Sample 1405: Avg Confidence = 2.0989
Sample 1406: Avg Confidence = 2.6010
Sample 1407: Avg Confidence = 3.2302
Sample 1408: Avg Confidence = 2.0836
Sample 1409: Avg Confidence = 2.8779
Sample 1410: Avg Confidence = 1.6685
Sample 1411: Avg Confidence = 3.1663
Sample 1412: Avg Confidence = 2.7924
Sample 1413: Avg Confidence = 3.2513
Sample 1414: Avg Confidence = 2.7412
Sample 1415: Avg Confidence = 6.2470
Sample 1416: Avg Confidence = 3.8131
Sample 1417: Avg Confidence = 2.9951
Sample 1418: Avg Confidence = 3.3792
Sample 1419: Avg Confidence = 5.8282
Sample 1420: Avg Confidence = 3.2766
Sample 1421: Avg Confidence = 3.7994
Sample 1422: Avg Confidence = 3.3153
Sample 1423: Avg Confidence = 2.1148
Sample 1424: Avg Confidence = 1.3104
Sample 1425: Avg Confidence = 3.0288
Sample 1426: Avg Confidence = 2.2739
Sample 1427: Avg Confidence = 2.8049
Sample 1428: Avg Confidence = 1.0920
Sample 1429: Avg Confidence = 3.8813
Sample 1430: Avg Confidence = 3.3220
Sample 1431: Avg Confidence = 2.8180
Sample 1432: Avg Confidence = 3.6933
Sample 1433: Avg Confidence = 3.3210
Sample 1434: Avg Confidence = 3.2049
Sample 1435: Avg Confidence = 3.0652
Sample 1436: Avg Confidence = 4.1846
Sample 1437: Avg Confidence = 1.0569
Sample 1438: Avg Confidence = 4.3341
Sample 1439: Avg Confidence = 2.4148
Sample 1440: Avg Confidence = 2.1354
Sample 1441: Avg Confidence = 1.8161
Sample 1442: Avg Confidence = 3.4261
Sample 1443: Avg Confidence = 4.0054
Sample 1444: Avg Confidence = 2.1062
Sample 1445: Avg Confidence = 2.0809
Sample 1446: Avg Confidence = 3.8914
Sample 1447: Avg Confidence = 1.6124
Sample 1448: Avg Confidence = 2.3506
Sample 1449: Avg Confidence = 1.1389
Sample 1450: Avg Confidence = 5.5707
Sample 1451: Avg Confidence = 2.3996
Sample 1452: Avg Confidence = 2.2201
Sample 1453: Avg Confidence = 1.6777
Sample 1454: Avg Confidence = 1.7750
Sample 1455: Avg Confidence = 2.1981
Sample 1456: Avg Confidence = 2.9556
Sample 1457: Avg Confidence = 3.5887
Sample 1458: Avg Confidence = 3.1232
Sample 1459: Avg Confidence = 2.8499
Sample 1460: Avg Confidence = 4.3707
Sample 1461: Avg Confidence = 2.4413
Sample 1462: Avg Confidence = 1.7749
Sample 1463: Avg Confidence = 3.4557
Sample 1464: Avg Confidence = 2.9304
Sample 1465: Avg Confidence = 3.5335
Sample 1466: Avg Confidence = 2.6347
Sample 1467: Avg Confidence = 1.7262
Sample 1468: Avg Confidence = 1.2992
Sample 1469: Avg Confidence = 2.0084
Sample 1470: Avg Confidence = 3.1259
Sample 1471: Avg Confidence = 0.7950
Sample 1472: Avg Confidence = 2.5511
Sample 1473: Avg Confidence = 1.9769
Sample 1474: Avg Confidence = 3.4007
Sample 1475: Avg Confidence = 2.7755
Sample 1476: Avg Confidence = 1.8768
Sample 1477: Avg Confidence = 1.3339
Sample 1478: Avg Confidence = 3.4478
Sample 1479: Avg Confidence = 1.8014
Sample 1480: Avg Confidence = 3.0454
Sample 1481: Avg Confidence = 3.6832
Sample 1482: Avg Confidence = 3.1568
Sample 1483: Avg Confidence = 2.1146
Sample 1484: Avg Confidence = 3.5237
Sample 1485: Avg Confidence = 3.8545
Sample 1486: Avg Confidence = 1.6215
Sample 1487: Avg Confidence = 1.3102
Sample 1488: Avg Confidence = 0.5545
Sample 1489: Avg Confidence = 2.4136
Sample 1490: Avg Confidence = 2.2931
Sample 1491: Avg Confidence = 0.9879
Sample 1492: Avg Confidence = 2.9832
Sample 1493: Avg Confidence = 2.7705
Sample 1494: Avg Confidence = 2.7474
Sample 1495: Avg Confidence = 4.1585
Sample 1496: Avg Confidence = 3.2008
Sample 1497: Avg Confidence = 2.8472
Sample 1498: Avg Confidence = 2.0725
Sample 1499: Avg Confidence = 2.6026
Sample 1500: Avg Confidence = 3.8148
Sample 1501: Avg Confidence = 3.7598
Sample 1502: Avg Confidence = 2.4486
Sample 1503: Avg Confidence = 3.5831
Sample 1504: Avg Confidence = 4.5920
Sample 1505: Avg Confidence = 2.8576
Sample 1506: Avg Confidence = 4.5898
Sample 1507: Avg Confidence = 3.9338
Sample 1508: Avg Confidence = 2.7554
Sample 1509: Avg Confidence = 3.4350
Sample 1510: Avg Confidence = 3.6035
Sample 1511: Avg Confidence = 2.4968
Sample 1512: Avg Confidence = 1.8100
Sample 1513: Avg Confidence = 4.7518
Sample 1514: Avg Confidence = 2.8190
Sample 1515: Avg Confidence = 5.0865
Sample 1516: Avg Confidence = 2.3784
Sample 1517: Avg Confidence = 3.0039
Sample 1518: Avg Confidence = 4.2763
Sample 1519: Avg Confidence = 3.0046
Sample 1520: Avg Confidence = 2.4117
Sample 1521: Avg Confidence = 4.5166
Sample 1522: Avg Confidence = 2.3425
Sample 1523: Avg Confidence = 1.9807
Sample 1524: Avg Confidence = 2.9810
Sample 1525: Avg Confidence = 3.0537
Sample 1526: Avg Confidence = 4.5918
Sample 1527: Avg Confidence = 2.5622
Sample 1528: Avg Confidence = 3.0570
Sample 1529: Avg Confidence = 2.0654
Sample 1530: Avg Confidence = 2.7258
Sample 1531: Avg Confidence = 2.5920
Sample 1532: Avg Confidence = 3.3512
Sample 1533: Avg Confidence = 3.3510
Sample 1534: Avg Confidence = 2.0643
Sample 1535: Avg Confidence = 3.7062
Sample 1536: Avg Confidence = 3.3539
Sample 1537: Avg Confidence = 1.7547
Sample 1538: Avg Confidence = 3.8084
Sample 1539: Avg Confidence = 3.4139
Sample 1540: Avg Confidence = 5.0547
Sample 1541: Avg Confidence = 2.7723
Sample 1542: Avg Confidence = 2.7003
Sample 1543: Avg Confidence = 2.6372
Sample 1544: Avg Confidence = 2.5170
Sample 1545: Avg Confidence = 2.2344
Sample 1546: Avg Confidence = 3.6157
Sample 1547: Avg Confidence = 3.7315
Sample 1548: Avg Confidence = 2.9427
Sample 1549: Avg Confidence = 3.8825
Sample 1550: Avg Confidence = 2.5844
Sample 1551: Avg Confidence = 2.2958
Sample 1552: Avg Confidence = 3.2175
Sample 1553: Avg Confidence = 1.5854
Sample 1554: Avg Confidence = 2.7237
Sample 1555: Avg Confidence = 2.3307
Sample 1556: Avg Confidence = 3.4148
Sample 1557: Avg Confidence = 1.5501
Sample 1558: Avg Confidence = 5.5571
Sample 1559: Avg Confidence = 3.4878
Sample 1560: Avg Confidence = 2.5527
Sample 1561: Avg Confidence = 2.2595
Sample 1562: Avg Confidence = 3.1930
Sample 1563: Avg Confidence = 1.7315
Sample 1564: Avg Confidence = 2.8812
Sample 1565: Avg Confidence = 2.5249
Sample 1566: Avg Confidence = 3.4385
Sample 1567: Avg Confidence = 2.6417
Sample 1568: Avg Confidence = 2.8876
Sample 1569: Avg Confidence = 1.9890
Sample 1570: Avg Confidence = 2.1070
Sample 1571: Avg Confidence = 1.9357
Sample 1572: Avg Confidence = 2.2284
Sample 1573: Avg Confidence = 6.7470
Sample 1574: Avg Confidence = 2.5978
Sample 1575: Avg Confidence = 2.5262
Sample 1576: Avg Confidence = 3.5261
Sample 1577: Avg Confidence = 4.8302
Sample 1578: Avg Confidence = 5.2492
Sample 1579: Avg Confidence = 3.0819
Sample 1580: Avg Confidence = 3.2109
Sample 1581: Avg Confidence = 1.8910
Sample 1582: Avg Confidence = 3.3985
Sample 1583: Avg Confidence = 3.1544
Sample 1584: Avg Confidence = 4.3665
Sample 1585: Avg Confidence = 3.4745
Sample 1586: Avg Confidence = 4.5771
Sample 1587: Avg Confidence = 2.4824
Sample 1588: Avg Confidence = 2.1046
Sample 1589: Avg Confidence = 2.8671
Sample 1590: Avg Confidence = 2.6867
Sample 1591: Avg Confidence = 2.4284
Sample 1592: Avg Confidence = 1.8151
Sample 1593: Avg Confidence = 2.3260
Sample 1594: Avg Confidence = 3.9050
Sample 1595: Avg Confidence = 2.8379
Sample 1596: Avg Confidence = 3.9724
Sample 1597: Avg Confidence = 2.8258
Sample 1598: Avg Confidence = 3.9661
Sample 1599: Avg Confidence = 3.7806
Sample 1600: Avg Confidence = 2.5082
Sample 1601: Avg Confidence = 2.4885
Sample 1602: Avg Confidence = 3.3519
Sample 1603: Avg Confidence = 1.1376
Sample 1604: Avg Confidence = 1.5615
Sample 1605: Avg Confidence = 4.5477
Sample 1606: Avg Confidence = 2.7358
Sample 1607: Avg Confidence = 4.4710
Sample 1608: Avg Confidence = 2.2639
Sample 1609: Avg Confidence = 1.7890
Sample 1610: Avg Confidence = 4.6556
Sample 1611: Avg Confidence = 1.7028
Sample 1612: Avg Confidence = 1.3357
Sample 1613: Avg Confidence = 2.4779
Sample 1614: Avg Confidence = 3.0606
Sample 1615: Avg Confidence = 2.5168
Sample 1616: Avg Confidence = 1.9330
Sample 1617: Avg Confidence = 2.2012
Sample 1618: Avg Confidence = 1.6084
Sample 1619: Avg Confidence = 3.5984
Sample 1620: Avg Confidence = 2.6547
Sample 1621: Avg Confidence = 4.4522
Sample 1622: Avg Confidence = 2.3630
Sample 1623: Avg Confidence = 3.0766
Sample 1624: Avg Confidence = 3.5955
Sample 1625: Avg Confidence = 2.9407
Sample 1626: Avg Confidence = 5.7051
Sample 1627: Avg Confidence = 2.1795
Sample 1628: Avg Confidence = 2.0859
Sample 1629: Avg Confidence = 1.6136
Sample 1630: Avg Confidence = 3.0886
Sample 1631: Avg Confidence = 3.6890
Sample 1632: Avg Confidence = 1.8147
Sample 1633: Avg Confidence = 3.3975
Sample 1634: Avg Confidence = 2.8131
Sample 1635: Avg Confidence = 3.4401
Sample 1636: Avg Confidence = 3.2992
Sample 1637: Avg Confidence = 1.9067
Sample 1638: Avg Confidence = 4.0174
Sample 1639: Avg Confidence = 3.1274
Sample 1640: Avg Confidence = 3.0680
Sample 1641: Avg Confidence = 1.9643
Sample 1642: Avg Confidence = 1.5961
Sample 1643: Avg Confidence = 2.1806
Sample 1644: Avg Confidence = 3.2856
Sample 1645: Avg Confidence = 3.2906
Sample 1646: Avg Confidence = 1.7929
Sample 1647: Avg Confidence = 4.4366
Sample 1648: Avg Confidence = 2.3890
Sample 1649: Avg Confidence = 4.3181
Sample 1650: Avg Confidence = 1.3009
Sample 1651: Avg Confidence = 3.0663
Sample 1652: Avg Confidence = 4.6351
Sample 1653: Avg Confidence = 0.9589
Sample 1654: Avg Confidence = 3.1582
Sample 1655: Avg Confidence = 3.2248
Sample 1656: Avg Confidence = 1.0905
Sample 1657: Avg Confidence = 2.7209
Sample 1658: Avg Confidence = 2.9022
Sample 1659: Avg Confidence = 2.2902
Sample 1660: Avg Confidence = 1.9295
Sample 1661: Avg Confidence = 2.7199
Sample 1662: Avg Confidence = 5.9713
Sample 1663: Avg Confidence = 2.0899
Sample 1664: Avg Confidence = 3.7996
Sample 1665: Avg Confidence = 3.7618
Sample 1666: Avg Confidence = 3.5404
Sample 1667: Avg Confidence = 3.0867
Sample 1668: Avg Confidence = 2.8755
Sample 1669: Avg Confidence = 2.2391
Sample 1670: Avg Confidence = 3.8911
Sample 1671: Avg Confidence = 2.9174
Sample 1672: Avg Confidence = 3.0713
Sample 1673: Avg Confidence = 2.8389
Sample 1674: Avg Confidence = 1.9374
Sample 1675: Avg Confidence = 1.7592
Sample 1676: Avg Confidence = 2.3590
Sample 1677: Avg Confidence = 2.7642
Sample 1678: Avg Confidence = 1.6441
Sample 1679: Avg Confidence = 3.4721
Sample 1680: Avg Confidence = 2.1292
Sample 1681: Avg Confidence = 2.0480
Sample 1682: Avg Confidence = 3.3831
Sample 1683: Avg Confidence = 4.8422
Sample 1684: Avg Confidence = 2.7663
Sample 1685: Avg Confidence = 1.5351
Sample 1686: Avg Confidence = 3.2782
Sample 1687: Avg Confidence = 1.4234
Sample 1688: Avg Confidence = 2.7066
Sample 1689: Avg Confidence = 1.9828
Sample 1690: Avg Confidence = 3.2645
Sample 1691: Avg Confidence = 3.6151
Sample 1692: Avg Confidence = 3.7111
Sample 1693: Avg Confidence = 4.5034
Sample 1694: Avg Confidence = 3.3099
Sample 1695: Avg Confidence = 3.6962
Sample 1696: Avg Confidence = 2.3802
Sample 1697: Avg Confidence = 1.5671
Sample 1698: Avg Confidence = 3.2896
Sample 1699: Avg Confidence = 1.2394
Sample 1700: Avg Confidence = 3.0563
Sample 1701: Avg Confidence = 3.1702
Sample 1702: Avg Confidence = 2.9282
Sample 1703: Avg Confidence = 5.5240
Sample 1704: Avg Confidence = 2.4895
Sample 1705: Avg Confidence = 1.1779
Sample 1706: Avg Confidence = 2.0838
Sample 1707: Avg Confidence = 2.6686
Sample 1708: Avg Confidence = 3.0678
Sample 1709: Avg Confidence = 2.8307
Sample 1710: Avg Confidence = 1.7825
Sample 1711: Avg Confidence = 2.0978
Sample 1712: Avg Confidence = 4.2569
Sample 1713: Avg Confidence = 2.0617
Sample 1714: Avg Confidence = 3.3564
Sample 1715: Avg Confidence = 1.8484
Sample 1716: Avg Confidence = 3.0428
Sample 1717: Avg Confidence = 2.8525
Sample 1718: Avg Confidence = 3.2601
Sample 1719: Avg Confidence = 3.0149
Sample 1720: Avg Confidence = 2.9263
Sample 1721: Avg Confidence = 3.9214
Sample 1722: Avg Confidence = 3.2611
Sample 1723: Avg Confidence = 2.6639
Sample 1724: Avg Confidence = 3.4645
Sample 1725: Avg Confidence = 1.7705
Sample 1726: Avg Confidence = 3.1390
Sample 1727: Avg Confidence = 3.6021
Sample 1728: Avg Confidence = 1.9823
Sample 1729: Avg Confidence = 3.7460
Sample 1730: Avg Confidence = 5.2801
Sample 1731: Avg Confidence = 3.5725
Sample 1732: Avg Confidence = 3.1749
Sample 1733: Avg Confidence = 3.5633
Sample 1734: Avg Confidence = 2.9015
Sample 1735: Avg Confidence = 1.6824
Sample 1736: Avg Confidence = 6.7879
Sample 1737: Avg Confidence = 1.7150
Sample 1738: Avg Confidence = 2.7015
Sample 1739: Avg Confidence = 1.1942
Sample 1740: Avg Confidence = 3.1579
Sample 1741: Avg Confidence = 3.5343
Sample 1742: Avg Confidence = 1.6107
Sample 1743: Avg Confidence = 4.8561
Sample 1744: Avg Confidence = 4.5187
Sample 1745: Avg Confidence = 5.0195
Sample 1746: Avg Confidence = 3.3687
Sample 1747: Avg Confidence = 3.6553
Sample 1748: Avg Confidence = 2.3128
Sample 1749: Avg Confidence = 5.0453
Sample 1750: Avg Confidence = 2.9998
Sample 1751: Avg Confidence = 2.5464
Sample 1752: Avg Confidence = 3.9702
Sample 1753: Avg Confidence = 4.5153
Sample 1754: Avg Confidence = 2.8049
Sample 1755: Avg Confidence = 2.4648
Sample 1756: Avg Confidence = 1.8235
Sample 1757: Avg Confidence = 2.4172
Sample 1758: Avg Confidence = 2.4948
Sample 1759: Avg Confidence = 2.2390
Sample 1760: Avg Confidence = 2.3879
Sample 1761: Avg Confidence = 4.2766
Sample 1762: Avg Confidence = 3.6255
Sample 1763: Avg Confidence = 1.3925
Sample 1764: Avg Confidence = 3.1026
Sample 1765: Avg Confidence = 4.0938
Sample 1766: Avg Confidence = 1.2521
Sample 1767: Avg Confidence = 3.5511
Sample 1768: Avg Confidence = 3.0268
Sample 1769: Avg Confidence = 3.8188
Sample 1770: Avg Confidence = 2.1401
Sample 1771: Avg Confidence = 3.3720
Sample 1772: Avg Confidence = 4.5267
Sample 1773: Avg Confidence = 2.4258
Sample 1774: Avg Confidence = 2.4114
Sample 1775: Avg Confidence = 2.7282
Sample 1776: Avg Confidence = 1.3779
Sample 1777: Avg Confidence = 3.3415
Sample 1778: Avg Confidence = 2.6101
Sample 1779: Avg Confidence = 3.6440
Sample 1780: Avg Confidence = 2.5862
Sample 1781: Avg Confidence = 3.4649
Sample 1782: Avg Confidence = 3.0671
Sample 1783: Avg Confidence = 1.8024
Sample 1784: Avg Confidence = 1.4500
Sample 1785: Avg Confidence = 1.9532
Sample 1786: Avg Confidence = 1.6941
Sample 1787: Avg Confidence = 4.0171
Sample 1788: Avg Confidence = 3.6258
Sample 1789: Avg Confidence = 2.7509
Sample 1790: Avg Confidence = 2.1767
Sample 1791: Avg Confidence = 3.5852
Sample 1792: Avg Confidence = 2.1220
Sample 1793: Avg Confidence = 4.2236
Sample 1794: Avg Confidence = 4.1998
Sample 1795: Avg Confidence = 2.3452
Sample 1796: Avg Confidence = 2.7443
Sample 1797: Avg Confidence = 1.2571
Sample 1798: Avg Confidence = 2.1781
Sample 1799: Avg Confidence = 3.0170
Sample 1800: Avg Confidence = 2.3683
Sample 1801: Avg Confidence = 2.8278
Sample 1802: Avg Confidence = 2.8976
Sample 1803: Avg Confidence = 4.4552
Sample 1804: Avg Confidence = 4.1338
Sample 1805: Avg Confidence = 3.3385
Sample 1806: Avg Confidence = 4.4975
Sample 1807: Avg Confidence = 2.0460
Sample 1808: Avg Confidence = 2.2347
Sample 1809: Avg Confidence = 5.1753
Sample 1810: Avg Confidence = 3.4316
Sample 1811: Avg Confidence = 3.5812
Sample 1812: Avg Confidence = 1.8684
Sample 1813: Avg Confidence = 2.5849
